docID,edinetCode,secCode,filerName,docTypeCode,docDescription,submitDateTime,path
S100WGMS,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:05,data\raw\edinet\2025-08-28\S100WGMS
S100WJTP,E32011,,りそなアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:05,data\raw\edinet\2025-08-28\S100WJTP
S100WEFB,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第36期(2024/12/03－2025/05/30),2025-08-28 09:05,data\raw\edinet\2025-08-28\S100WEFB
S100WLQF,E39034,,清原　達郎,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-28 09:05,data\raw\edinet\2025-08-28\S100WLQF
S100WCXM,E12448,,明治安田アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第24期(2024/11/30－2025/12/01),2025-08-28 09:05,data\raw\edinet\2025-08-28\S100WCXM
S100WIAI,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WIAI
S100WEFF,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WEFF
S100WCXO,E12448,,明治安田アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WCXO
S100WKG4,E13447,,ＳＢＩアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WKG4
S100WCXA,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第2期(2024/06/04－2025/06/03),2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WCXA
S100WJTN,E32011,,りそなアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WJTN
S100WHUW,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:06,data\raw\edinet\2025-08-28\S100WHUW
S100WJH1,E06748,,大和アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WJH1
S100WIET,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第7期(2024/12/03－2025/12/01),2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WIET
S100WEIH,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WEIH
S100WIKH,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第17期(2024/12/03－2025/12/01),2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WIKH
S100WCSJ,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第5期(2024/12/03－2025/12/01),2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WCSJ
S100WCXD,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WCXD
S100WG24,E11518,,三菱ＵＦＪアセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WG24
S100WJTU,E32011,,りそなアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WJTU
S100WERX,E12444,,三井住友トラスト・アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:07,data\raw\edinet\2025-08-28\S100WERX
S100WIKJ,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WIKJ
S100WKSG,E13447,,ＳＢＩアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WKSG
S100WCXR,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第2期(2024/06/04－2025/06/03),2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WCXR
S100WIEU,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WIEU
S100WER0,E11518,,三菱ＵＦＪアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第25期(2024/11/30－2025/12/01),2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WER0
S100WEIF,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第2期(2024/06/04－2025/06/03),2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WEIF
S100WEFS,E12492,,ＨＳＢＣアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第21期(2024/11/30－2025/12/01),2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WEFS
S100WCSL,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:08,data\raw\edinet\2025-08-28\S100WCSL
S100WIKL,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第17期(2024/12/03－2025/12/01),2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WIKL
S100WKSI,E13447,,ＳＢＩアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WKSI
S100WCXT,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WCXT
S100WG27,E11518,,三菱ＵＦＪアセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WG27
S100WJTW,E12586,,シュローダー・インベストメント・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WJTW
S100WIKR,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第4期(2024/12/03－2025/12/01),2025-08-28 09:09,data\raw\edinet\2025-08-28\S100WIKR
S100WER4,E11518,,三菱ＵＦＪアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第8期(2024/11/30－2025/12/01),2025-08-28 09:10,data\raw\edinet\2025-08-28\S100WER4
S100WKSJ,E13447,,ＳＢＩアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:10,data\raw\edinet\2025-08-28\S100WKSJ
S100WIKO,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:10,data\raw\edinet\2025-08-28\S100WIKO
S100WF6C,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:10,data\raw\edinet\2025-08-28\S100WF6C
S100WIKU,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:10,data\raw\edinet\2025-08-28\S100WIKU
S100WIOT,E08957,,三井住友ＤＳアセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第15期(2024/12/03－2025/12/01),2025-08-28 09:11,data\raw\edinet\2025-08-28\S100WIOT
S100WF6B,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第1期(2024/06/20－2025/06/03),2025-08-28 09:11,data\raw\edinet\2025-08-28\S100WF6B
S100WCY0,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第23期(2024/12/13－2025/06/12),2025-08-28 09:11,data\raw\edinet\2025-08-28\S100WCY0
S100WF6D,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第37期(2024/12/10－2025/06/09),2025-08-28 09:12,data\raw\edinet\2025-08-28\S100WF6D
S100WCY1,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-28 09:12,data\raw\edinet\2025-08-28\S100WCY1
S100WJVC,E08957,,三井住友ＤＳアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:12,data\raw\edinet\2025-08-28\S100WJVC
S100WIOU,E08957,,三井住友ＤＳアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:12,data\raw\edinet\2025-08-28\S100WIOU
S100WKSK,E13447,,ＳＢＩアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:12,data\raw\edinet\2025-08-28\S100WKSK
S100WEFW,E12492,,ＨＳＢＣアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:13,data\raw\edinet\2025-08-28\S100WEFW
S100WKBM,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:13,data\raw\edinet\2025-08-28\S100WKBM
S100WKSF,E13447,,ＳＢＩアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:13,data\raw\edinet\2025-08-28\S100WKSF
S100WF6E,E12460,,野村アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-28 09:13,data\raw\edinet\2025-08-28\S100WF6E
S100WKDM,E10677,,アセットマネジメントＯｎｅ株式会社,160,半期報告書（内国投資信託受益証券）－第2期(2024/11/29－2025/11/28),2025-08-28 09:15,data\raw\edinet\2025-08-28\S100WKDM
S100WKNE,E33447,,コムテック株式会社,350,変更報告書,2025-08-28 09:16,data\raw\edinet\2025-08-28\S100WKNE
S100WL3I,E10677,,アセットマネジメントＯｎｅ株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:17,data\raw\edinet\2025-08-28\S100WL3I
S100WDMU,E12448,,明治安田アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:18,data\raw\edinet\2025-08-28\S100WDMU
S100WL3J,E10677,,アセットマネジメントＯｎｅ株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:18,data\raw\edinet\2025-08-28\S100WL3J
S100WDMQ,E12448,,明治安田アセットマネジメント株式会社,160,半期報告書（内国投資信託受益証券）－第24期(2024/11/30－2025/12/01),2025-08-28 09:19,data\raw\edinet\2025-08-28\S100WDMQ
S100WKVF,E12480,,アライアンス・バーンスタイン株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:24,data\raw\edinet\2025-08-28\S100WKVF
S100WLSU,E00006,13770,株式会社　サカタのタネ,180,臨時報告書,2025-08-28 09:25,data\raw\edinet\2025-08-28\S100WLSU
S100WLSR,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:25,data\raw\edinet\2025-08-28\S100WLSR
S100WLSS,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:26,data\raw\edinet\2025-08-28\S100WLSS
S100WLST,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:27,data\raw\edinet\2025-08-28\S100WLST
S100WLI9,E32954,,西尾　公志,350,変更報告書,2025-08-28 09:27,data\raw\edinet\2025-08-28\S100WLI9
S100WLSW,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:28,data\raw\edinet\2025-08-28\S100WLSW
S100WLII,E32954,,西尾　公志,350,変更報告書,2025-08-28 09:29,data\raw\edinet\2025-08-28\S100WLII
S100WLSZ,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:30,data\raw\edinet\2025-08-28\S100WLSZ
S100WLT1,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:30,data\raw\edinet\2025-08-28\S100WLT1
S100WLT2,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:31,data\raw\edinet\2025-08-28\S100WLT2
S100WK07,E12453,,ニッセイアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第26期(2024/11/29－2025/05/28),2025-08-28 09:32,data\raw\edinet\2025-08-28\S100WK07
S100WLT3,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:32,data\raw\edinet\2025-08-28\S100WLT3
S100WKUH,E12453,,ニッセイアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第25期(2024/11/29－2025/05/28),2025-08-28 09:32,data\raw\edinet\2025-08-28\S100WKUH
S100WKUG,E12453,,ニッセイアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:33,data\raw\edinet\2025-08-28\S100WKUG
S100WLT5,E12457,,ゴールドマン・サックス・アセット・マネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-28 09:33,data\raw\edinet\2025-08-28\S100WLT5
S100WK06,E12453,,ニッセイアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:33,data\raw\edinet\2025-08-28\S100WK06
S100WJ8B,E12453,,ニッセイアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第14期(2024/11/29－2025/05/28),2025-08-28 09:34,data\raw\edinet\2025-08-28\S100WJ8B
S100WK0E,E12453,,ニッセイアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第16期(2024/11/29－2025/05/28),2025-08-28 09:35,data\raw\edinet\2025-08-28\S100WK0E
S100WK0B,E12453,,ニッセイアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:37,data\raw\edinet\2025-08-28\S100WK0B
S100WJ84,E12453,,ニッセイアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:37,data\raw\edinet\2025-08-28\S100WJ84
S100WLRW,E37584,93480,株式会社ｉｓｐａｃｅ,180,臨時報告書,2025-08-28 09:39,data\raw\edinet\2025-08-28\S100WLRW
S100WFHP,E12453,,ニッセイアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第26期(2024/11/29－2025/05/28),2025-08-28 09:40,data\raw\edinet\2025-08-28\S100WFHP
S100WFHQ,E12453,,ニッセイアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-28 09:40,data\raw\edinet\2025-08-28\S100WFHQ
S100WLTE,E05379,27960,ファーマライズホールディングス株式会社,180,臨時報告書,2025-08-28 09:40,data\raw\edinet\2025-08-28\S100WLTE
S100WLH3,E30863,,ＪＡ三井リース株式会社,100,発行登録追補書類（株券､社債券等）,2025-08-28 09:47,data\raw\edinet\2025-08-28\S100WLH3
S100WLQ1,E05835,,ソシエテ・ジェネラル,090,訂正発行登録書,2025-08-28 09:53,data\raw\edinet\2025-08-28\S100WLQ1
S100WLRH,E38695,74090,ＡｅｒｏＥｄｇｅ株式会社,180,臨時報告書,2025-08-28 09:54,data\raw\edinet\2025-08-28\S100WLRH
S100WLON,E33254,65520,株式会社ＧａｍｅＷｉｔｈ,180,臨時報告書,2025-08-28 10:00,data\raw\edinet\2025-08-28\S100WLON
S100WLPB,E05982,,バークレイズ・バンク・ピーエルシー,090,訂正発行登録書,2025-08-28 10:01,data\raw\edinet\2025-08-28\S100WLPB
S100WLSK,E04036,89400,株式会社インテリックス,180,臨時報告書,2025-08-28 10:02,data\raw\edinet\2025-08-28\S100WLSK
S100WLPC,E05982,,バークレイズ・バンク・ピーエルシー,090,訂正発行登録書,2025-08-28 10:03,data\raw\edinet\2025-08-28\S100WLPC
S100WKX2,E39376,,株式会社ミヤマ,350,変更報告書,2025-08-28 10:04,data\raw\edinet\2025-08-28\S100WKX2
S100WLTM,E40879,,株式会社インテリックスホールディングス,040,訂正有価証券届出書（組織再編成・上場）,2025-08-28 10:05,data\raw\edinet\2025-08-28\S100WLTM
S100WLQZ,E05982,,バークレイズ・バンク・ピーエルシー,090,訂正発行登録書,2025-08-28 10:07,data\raw\edinet\2025-08-28\S100WLQZ
S100WLAV,E40939,,有限会社新光企画,360,訂正報告書（大量保有報告書・変更報告書）,2025-08-28 10:10,data\raw\edinet\2025-08-28\S100WLAV
S100WLR1,E05982,,バークレイズ・バンク・ピーエルシー,090,訂正発行登録書,2025-08-28 10:11,data\raw\edinet\2025-08-28\S100WLR1
S100WLTR,E03386,27220,株式会社ＩＫホールディングス,130,訂正有価証券報告書－第44期(2024/06/01－2025/05/31),2025-08-28 10:26,data\raw\edinet\2025-08-28\S100WLTR
S100WLU9,E03386,27220,株式会社ＩＫホールディングス,135,確認書,2025-08-28 10:35,data\raw\edinet\2025-08-28\S100WLU9
